transaction_id,amount,time,merchant,location
3840,184.48461473075483,18,travel,Pune
3841,169.28384279518528,11,restaurant,Mumbai
3842,164.51055038832325,15,travel,Bangalore
3843,248.94447792783896,4,grocery,Pune
3844,131.4128435368247,15,restaurant,Bangalore
3845,280.4390427867187,5,restaurant,Bangalore
3846,241.41148450923114,10,electronics,Bangalore
3847,254.5430835301849,16,restaurant,Pune
3848,176.8530243987371,22,grocery,Delhi
3849,192.50296404604453,13,travel,Bangalore
3850,128.34240927376442,5,restaurant,Pune
3851,173.76687964665985,22,grocery,Delhi
3852,224.68274238215753,10,grocery,Mumbai
3853,264.80315308906984,11,restaurant,Pune
3854,144.64215915987742,12,electronics,Delhi
3855,181.7247031507367,3,restaurant,Pune
3856,192.4350389883739,6,restaurant,Delhi
3857,130.21053989037574,1,electronics,Delhi
3858,229.56746208792,5,grocery,Pune
3859,163.80048341286954,5,restaurant,Mumbai
3860,190.2304824411488,17,electronics,Bangalore
3861,177.40253140440612,19,travel,Delhi
3862,160.53307471401627,7,travel,Bangalore
3863,199.64775072597226,7,electronics,Mumbai
3864,189.21952107159888,7,grocery,Bangalore
3865,181.40710588606672,7,electronics,Bangalore
3866,163.57691891598284,0,grocery,Pune
3867,215.97623353914778,1,travel,Pune
3868,282.68086342461424,11,restaurant,Mumbai
3869,206.99436164195637,14,electronics,Pune
3870,249.80591074555645,3,travel,Delhi
3871,130.48890374232687,2,restaurant,Mumbai
3872,207.88807196468846,13,travel,Pune
3873,145.13158405144668,21,electronics,Pune
3874,126.15375362340492,22,electronics,Mumbai
3875,163.03142962704817,7,restaurant,Delhi
3876,259.59496672067866,12,electronics,Mumbai
3877,247.50079143348228,22,travel,Pune
3878,212.15023610272,18,restaurant,Pune
3879,123.36497200550346,21,restaurant,Mumbai
3880,190.18596743060317,4,travel,Delhi
3881,215.0850004450868,12,grocery,Delhi
3882,208.7768114789299,19,restaurant,Bangalore
3883,107.81032082596272,0,grocery,Delhi
3884,155.4841075990064,15,travel,Mumbai
3885,196.79611179256418,22,travel,Delhi
3886,226.8145454758595,23,restaurant,Delhi
3887,90.19360894500268,1,electronics,Bangalore
3888,191.89380122600707,6,restaurant,Delhi
3889,207.1524384939476,5,electronics,Bangalore
3890,242.48059942581065,4,grocery,Bangalore
3891,234.64287921187184,3,electronics,Delhi
3892,229.12856594044027,1,restaurant,Pune
3893,160.0029746649033,9,electronics,Mumbai
3894,104.59989314383462,21,travel,Mumbai
3895,180.34736214692995,4,grocery,Delhi
3896,250.081591260428,17,travel,Mumbai
3897,269.6727263762216,9,travel,Mumbai
3898,235.52745511488928,22,travel,Bangalore
3899,221.4670411400867,21,travel,Pune
3900,218.98198241929828,14,electronics,Mumbai
3901,172.19406266196097,8,travel,Pune
3902,193.496985322319,10,electronics,Mumbai
3903,283.4534762913165,20,travel,Pune
3904,152.8720997104062,16,restaurant,Pune
3905,280.7389395354926,20,travel,Mumbai
3906,183.89859227539708,8,restaurant,Bangalore
3907,266.2716054547539,22,electronics,Pune
3908,129.65924952512307,15,grocery,Pune
3909,229.29521005823244,5,electronics,Mumbai
3910,163.16149320261889,21,grocery,Pune
3911,129.23664040379063,10,grocery,Pune
3912,210.92670212054728,22,travel,Bangalore
3913,250.47358942979844,16,grocery,Pune
3914,157.7529280703252,3,electronics,Bangalore
3915,125.04920197707993,14,travel,Pune
3916,195.40776178325225,0,grocery,Pune
3917,195.62823356114095,21,electronics,Bangalore
3918,227.41598137772493,19,grocery,Bangalore
3919,247.4797285682244,0,grocery,Delhi
3920,197.0292409363753,8,travel,Pune
3921,292.77516573971315,11,travel,Bangalore
3922,211.2117372267646,3,electronics,Pune
3923,182.678674699655,21,travel,Pune
3924,119.42163204485861,12,travel,Pune
3925,186.8670239841916,6,restaurant,Mumbai
3926,183.18065272944318,7,restaurant,Delhi
3927,248.0152398140735,12,electronics,Mumbai
3928,223.12418120334272,10,travel,Delhi
3929,141.03154391836915,8,electronics,Pune
3930,208.6127193205519,23,restaurant,Pune
3931,233.57655858645268,15,restaurant,Bangalore
3932,276.40156796939164,9,restaurant,Delhi
3933,244.37519837070298,10,electronics,Delhi
3934,238.04233271557388,11,travel,Mumbai
3935,203.0042997307582,13,grocery,Delhi
3936,219.41560027117248,18,travel,Pune
3937,262.4752450353079,11,electronics,Bangalore
3938,133.3611301260175,17,restaurant,Mumbai
3939,182.5280336391522,20,grocery,Bangalore
3940,161.37156256218796,16,electronics,Delhi
3941,218.9576559363062,2,restaurant,Delhi
3942,261.5111087825394,0,electronics,Mumbai
3943,170.1512856639463,18,grocery,Delhi
3944,80.4847816265281,3,restaurant,Bangalore
3945,179.3889627487765,22,travel,Pune
3946,245.67368660087033,15,electronics,Mumbai
3947,226.88149514749398,11,grocery,Delhi
3948,221.4093123905288,20,travel,Bangalore
3949,186.000334906276,20,grocery,Pune
3950,136.04846318901068,12,electronics,Delhi
3951,225.76471608122336,16,grocery,Mumbai
3952,158.28590949826878,7,restaurant,Delhi
3953,309.2048366690228,12,grocery,Delhi
3954,228.5253604177258,19,electronics,Delhi
3955,170.96758487230244,4,restaurant,Pune
3956,169.4307376305686,17,grocery,Pune
3957,195.3527896693206,14,grocery,Delhi
3958,188.0249038989125,11,restaurant,Delhi
3959,255.8416887764977,16,travel,Mumbai
3960,209.32080848720233,14,travel,Delhi
3961,163.4184130545736,1,restaurant,Bangalore
3962,294.52203425778913,5,grocery,Bangalore
3963,202.46541657601114,16,travel,Mumbai
3964,238.44198379844482,15,restaurant,Pune
3965,169.58867462776203,16,electronics,Delhi
3966,218.15578138722617,19,grocery,Mumbai
3967,215.55549955715975,8,electronics,Pune
3968,105.51753539519235,4,grocery,Mumbai
3969,300.763755523032,22,travel,Pune
3970,264.53222304612734,0,electronics,Delhi
3971,180.14023419270063,5,electronics,Mumbai
3972,144.88651297720722,23,restaurant,Delhi
3973,217.3780806901776,13,travel,Mumbai
3974,204.33488497071983,16,travel,Pune
3975,217.78344742816148,18,grocery,Mumbai
3976,209.57886980970449,0,restaurant,Bangalore
3977,225.3120494652963,0,restaurant,Bangalore
3978,272.36528496959033,12,grocery,Mumbai
3979,228.4051602564323,13,electronics,Bangalore
3980,147.51722505450294,5,grocery,Delhi
3981,268.12814263562257,5,grocery,Bangalore
3982,282.0307281744144,0,grocery,Bangalore
3983,357.6028367256042,13,restaurant,Delhi
3984,143.8252983380201,2,grocery,Delhi
3985,212.14410065751375,22,grocery,Pune
3986,95.89506484055063,9,grocery,Delhi
3987,227.65745781896047,18,travel,Mumbai
3988,172.58998509166136,18,electronics,Bangalore
3989,296.17228974124765,18,electronics,Pune
3990,161.2692514990709,22,electronics,Delhi
3991,115.54084810163691,3,electronics,Bangalore
3992,176.436812964874,19,restaurant,Mumbai
3993,101.22561143914312,18,restaurant,Mumbai
3994,237.5549727253655,9,grocery,Pune
3995,96.74584768718397,1,restaurant,Mumbai
3996,201.42287905915794,3,electronics,Bangalore
3997,96.10940900719017,23,travel,Delhi
3998,183.9851097731679,5,grocery,Mumbai
3999,282.1689077902267,6,grocery,Delhi
4000,218.03239457178975,15,electronics,Bangalore
4001,156.82531975175328,6,electronics,Bangalore
4002,198.4398255530458,17,electronics,Delhi
4003,200.90084360222232,19,restaurant,Bangalore
4004,223.6315172921703,21,grocery,Pune
4005,131.65708183595868,18,electronics,Mumbai
4006,229.62836369236652,8,travel,Pune
4007,64.78041841986123,19,grocery,Pune
4008,168.5057723818095,9,grocery,Pune
4009,175.58630787742277,12,restaurant,Delhi
4010,231.66634130356192,17,grocery,Delhi
4011,201.13154263384345,15,electronics,Bangalore
4012,129.72184730718567,21,electronics,Delhi
4013,150.75034370914923,16,travel,Bangalore
4014,209.93400047737035,21,grocery,Delhi
4015,196.04663290677217,12,grocery,Bangalore
4016,171.04379451821268,11,restaurant,Mumbai
4017,175.95831052440104,9,electronics,Bangalore
4018,234.80839985796445,0,travel,Mumbai
4019,174.11537135653927,7,electronics,Bangalore
4020,195.59543779854633,20,grocery,Delhi
4021,308.49682940402715,21,grocery,Delhi
4022,128.81586815580386,17,travel,Mumbai
4023,107.40786342126707,1,grocery,Pune
4024,239.17948323993033,15,travel,Pune
4025,166.06784693529482,11,travel,Bangalore
4026,184.088123612869,8,electronics,Delhi
4027,160.94218109344428,2,travel,Pune
4028,187.00999296162436,21,grocery,Delhi
4029,279.9269056048171,20,restaurant,Delhi
4030,240.10642293090598,3,restaurant,Delhi
4031,243.11117559434885,1,grocery,Bangalore
4032,129.18864721036772,7,restaurant,Mumbai
4033,142.44231317235653,9,restaurant,Bangalore
4034,58.04606702572866,15,travel,Pune
4035,159.5309589458623,22,restaurant,Mumbai
4036,247.83515931928292,10,restaurant,Pune
4037,225.84732578741855,17,restaurant,Mumbai
4038,188.9243368523938,21,electronics,Mumbai
4039,198.88498581409735,13,grocery,Bangalore
4040,165.5557228712297,7,travel,Delhi
4041,210.2379441200892,22,restaurant,Delhi
4042,238.29391397403074,14,grocery,Mumbai
4043,119.20566062947636,16,restaurant,Bangalore
4044,214.9823843918674,20,electronics,Pune
4045,246.62174354773336,17,electronics,Pune
4046,179.24498555183152,5,restaurant,Delhi
4047,235.03503060602918,22,restaurant,Delhi
4048,340.73272222362766,13,restaurant,Pune
4049,194.7828603506554,22,electronics,Pune
4050,219.66535250026618,2,electronics,Bangalore
4051,163.09714581693044,6,grocery,Pune
4052,209.06255813010253,14,travel,Bangalore
4053,223.0135812491152,20,travel,Delhi
4054,209.7421170135069,23,electronics,Pune
4055,149.01523401455717,15,travel,Delhi
4056,210.31808856627254,15,restaurant,Mumbai
4057,273.10979693588183,7,grocery,Mumbai
4058,222.43178822572636,6,electronics,Mumbai
4059,248.09935945359206,5,electronics,Pune
4060,188.14940149936862,1,travel,Delhi
4061,237.49501197118553,21,restaurant,Pune
4062,213.9633919108263,12,grocery,Delhi
4063,152.4544635156384,11,travel,Bangalore
4064,215.92605023994372,14,electronics,Pune
4065,150.41516682798448,8,electronics,Mumbai
4066,168.3559862557604,1,travel,Bangalore
4067,209.4664153646187,16,restaurant,Delhi
4068,214.8622136690062,4,grocery,Pune
4069,140.53837674614354,10,grocery,Delhi
4070,252.6992885591438,21,grocery,Delhi
4071,228.60031391502363,18,grocery,Pune
4072,164.7635782194558,23,restaurant,Pune
4073,123.12076017754123,6,electronics,Delhi
4074,192.75477104592844,1,electronics,Delhi
4075,177.702814306942,15,grocery,Bangalore
4076,205.65702285265115,11,grocery,Mumbai
4077,181.84416694222168,22,grocery,Delhi
4078,99.62715696274951,14,travel,Mumbai
4079,180.58265308494208,0,travel,Bangalore
4080,184.71904444658435,12,electronics,Mumbai
4081,231.68305123870294,22,electronics,Mumbai
4082,165.09001626944752,5,grocery,Bangalore
4083,283.9337336686283,12,travel,Delhi
4084,104.41797246741214,17,restaurant,Mumbai
4085,265.55837489013123,2,travel,Delhi
4086,188.78405145609477,0,electronics,Delhi
4087,242.97924361717781,14,travel,Pune
4088,203.99007420293665,12,electronics,Delhi
4089,256.9777768012735,4,grocery,Delhi
4090,180.63190177235944,12,restaurant,Mumbai
4091,145.0689787411094,21,grocery,Delhi
4092,271.0252143635532,4,grocery,Delhi
4093,194.32596770589294,18,restaurant,Pune
4094,211.07792368121054,20,restaurant,Pune
4095,261.7375957022398,23,restaurant,Mumbai
4096,148.40223789527826,17,electronics,Mumbai
4097,229.77454488196287,20,grocery,Pune
4098,170.50526217685547,21,electronics,Pune
4099,193.39153221778142,9,restaurant,Bangalore
4100,203.61394826921443,23,electronics,Delhi
4101,124.9889069276532,7,restaurant,Mumbai
4102,161.05814785897826,14,travel,Mumbai
4103,267.553644620657,20,restaurant,Delhi
4104,244.30955942923978,19,grocery,Delhi
4105,196.86802113363825,22,grocery,Mumbai
4106,212.15617292564465,21,grocery,Pune
4107,185.2878747181771,3,electronics,Pune
4108,267.8291692913991,1,grocery,Delhi
4109,189.9823711102918,23,restaurant,Mumbai
4110,211.5921046067424,5,travel,Delhi
4111,257.30150720710327,2,grocery,Pune
4112,161.13142575770468,6,electronics,Bangalore
4113,277.9394592248447,9,travel,Bangalore
4114,123.47692951283116,22,grocery,Pune
4115,281.4821065556399,5,grocery,Delhi
4116,181.36622080240127,15,travel,Bangalore
4117,187.8650626087359,1,grocery,Pune
4118,105.49949144085285,23,electronics,Mumbai
4119,177.26026413111535,16,restaurant,Delhi
4120,148.0096734486558,12,restaurant,Delhi
4121,169.61768273132637,0,travel,Bangalore
4122,193.13445171055602,5,restaurant,Delhi
4123,247.88958072364528,4,grocery,Bangalore
4124,210.3801675700313,12,grocery,Bangalore
4125,215.38383267005568,22,electronics,Pune
4126,145.22403055772187,17,restaurant,Bangalore
4127,155.9622955198635,11,travel,Mumbai
4128,289.9362509175656,6,grocery,Delhi
4129,163.23994826183767,14,travel,Bangalore
4130,282.8104126028648,2,grocery,Delhi
4131,187.84694005595668,15,grocery,Bangalore
4132,200.1143968071752,0,electronics,Pune
4133,253.5182580114965,15,restaurant,Mumbai
4134,263.5946210969328,23,electronics,Delhi
4135,194.45937198604562,11,restaurant,Pune
4136,180.58784732392306,18,travel,Delhi
4137,197.20397757388935,7,restaurant,Pune
4138,216.89787641160592,22,travel,Mumbai
4139,244.56518434348777,11,grocery,Bangalore
4140,200.21149294970758,14,travel,Pune
4141,230.94431490115767,1,travel,Delhi
4142,281.91798661354704,16,grocery,Delhi
4143,219.06548061323923,6,travel,Pune
4144,215.58264280023892,12,travel,Mumbai
4145,124.0544587454966,0,grocery,Mumbai
4146,68.46349315854684,5,grocery,Bangalore
4147,219.41878646150843,12,grocery,Bangalore
4148,195.25878843595638,10,restaurant,Delhi
4149,174.2608662542629,9,grocery,Delhi
4150,212.17651020931723,15,grocery,Bangalore
4151,196.9798135401546,23,travel,Bangalore
4152,256.3890125316949,22,electronics,Bangalore
4153,204.3055434129489,19,electronics,Pune
4154,162.6538357464916,16,restaurant,Bangalore
4155,249.50831194796444,16,restaurant,Pune
4156,189.14344625268987,3,electronics,Pune
4157,226.32683418361535,4,electronics,Bangalore
4158,176.12946469035998,22,grocery,Mumbai
4159,167.50865572512816,13,travel,Mumbai
4160,204.20841150928482,19,grocery,Delhi
4161,200.64143217718424,9,restaurant,Bangalore
4162,223.99135176834164,13,electronics,Delhi
4163,186.56771233451286,0,restaurant,Bangalore
4164,108.18201081148014,10,grocery,Delhi
4165,178.36130582058058,22,restaurant,Pune
4166,239.6909233571908,17,restaurant,Bangalore
4167,185.1311960378447,15,travel,Mumbai
4168,187.6808298742726,17,restaurant,Bangalore
4169,249.31882529529685,7,grocery,Delhi
4170,164.40133863705387,9,travel,Delhi
4171,122.85983908785502,9,restaurant,Delhi
4172,191.96844402372528,4,grocery,Delhi
4173,175.79130243756316,9,electronics,Delhi
4174,151.6876840123373,17,travel,Delhi
4175,191.23107720506547,20,restaurant,Mumbai
4176,224.57528236233918,23,restaurant,Delhi
4177,199.5355719216092,5,travel,Mumbai
4178,215.3490536343119,2,grocery,Bangalore
4179,290.67038492577115,7,restaurant,Pune
4180,182.8560569221218,8,grocery,Mumbai
4181,213.91743173223347,4,travel,Bangalore
4182,174.53933187004327,1,restaurant,Pune
4183,157.68201400565135,1,electronics,Mumbai
4184,170.7546173291115,6,electronics,Mumbai
4185,176.06207142391557,16,electronics,Bangalore
4186,217.97378987735627,9,travel,Delhi
4187,317.45378933503787,11,restaurant,Mumbai
4188,164.19782818620797,1,travel,Mumbai
4189,179.16873471922688,9,restaurant,Bangalore
4190,196.8438493444376,19,electronics,Delhi
4191,219.78994243548735,0,electronics,Pune
4192,213.17754059773924,3,grocery,Delhi
4193,264.2047896974059,12,travel,Delhi
4194,78.68039647323958,11,travel,Bangalore
4195,80.65350649021636,10,grocery,Delhi
4196,175.20609139949255,9,electronics,Bangalore
4197,254.86500937718543,14,electronics,Pune
4198,121.71759841972019,4,travel,Mumbai
4199,49.61838301531213,16,restaurant,Mumbai
4200,228.55897031096043,4,electronics,Bangalore
4201,212.18286118513572,1,grocery,Bangalore
4202,145.4895796600285,8,grocery,Delhi
4203,150.7230199639535,5,grocery,Delhi
4204,151.51281401826628,17,travel,Mumbai
4205,205.526765873697,13,travel,Mumbai
4206,168.68423619084965,18,travel,Mumbai
4207,224.70319594877597,13,travel,Bangalore
4208,57.268666854780435,7,grocery,Pune
4209,157.15740674361004,16,grocery,Pune
4210,143.69730195444748,2,travel,Bangalore
4211,187.18296608137538,9,travel,Delhi
4212,173.0976120754931,16,grocery,Pune
4213,239.89218899478834,10,travel,Delhi
4214,107.03316141699713,7,travel,Mumbai
4215,202.2745738165376,0,travel,Mumbai
4216,227.91682116058527,12,travel,Delhi
4217,292.83237182809773,20,electronics,Mumbai
4218,175.91170144532623,3,travel,Bangalore
4219,216.22293021762584,6,grocery,Delhi
4220,109.80686037188175,13,grocery,Delhi
4221,80.4021897843488,4,grocery,Delhi
4222,242.238718789085,23,grocery,Pune
4223,199.72198531759648,10,travel,Delhi
4224,258.92563448992115,16,electronics,Delhi
4225,131.32985555151254,4,restaurant,Delhi
4226,225.99510697643763,19,restaurant,Pune
4227,293.44089202719266,2,restaurant,Mumbai
4228,220.9852804178633,4,restaurant,Pune
4229,213.82907527955243,14,grocery,Bangalore
4230,200.42780404121748,18,travel,Delhi
4231,121.45592714370439,15,travel,Bangalore
4232,267.7786467855174,7,restaurant,Pune
4233,169.45711800974672,12,restaurant,Mumbai
4234,225.22416281915085,15,electronics,Mumbai
4235,121.84828467143733,2,electronics,Delhi
4236,141.02701677461098,0,electronics,Mumbai
4237,271.75436996111176,8,grocery,Pune
4238,182.63488555210785,8,travel,Pune
4239,272.66377380212725,21,grocery,Mumbai
4240,196.08846704707412,16,grocery,Delhi
4241,107.90511135210713,23,travel,Delhi
4242,244.60337998658602,1,electronics,Pune
4243,170.50538411221962,8,travel,Mumbai
4244,234.93444067585216,23,restaurant,Pune
4245,201.2605433770041,18,electronics,Pune
4246,122.84408860285649,12,travel,Bangalore
4247,208.21473826852846,4,grocery,Pune
4248,309.81115710763993,8,travel,Delhi
4249,224.64932292572297,12,electronics,Mumbai
4250,197.12411234972686,0,restaurant,Mumbai
4251,253.76717009784488,14,grocery,Bangalore
4252,210.53342326015553,3,restaurant,Bangalore
4253,210.47671151313972,3,restaurant,Delhi
4254,145.41874139204486,19,grocery,Bangalore
4255,211.69240128947993,9,travel,Pune
4256,251.77217082084724,5,travel,Pune
4257,158.19689239499877,23,restaurant,Delhi
4258,271.2247910623474,11,travel,Mumbai
4259,195.4146987927437,19,electronics,Delhi
4260,155.61152442307298,15,restaurant,Bangalore
4261,249.88160384601224,2,restaurant,Mumbai
4262,185.66028821308655,13,restaurant,Mumbai
4263,237.9757443743054,0,electronics,Mumbai
4264,185.41206838707313,9,restaurant,Bangalore
4265,197.00869282350482,14,travel,Pune
4266,224.67801021671457,6,travel,Pune
4267,214.5448528795003,3,travel,Bangalore
4268,100.22341097741307,13,travel,Bangalore
4269,143.9378129952804,23,restaurant,Delhi
4270,246.47049923954077,15,electronics,Delhi
4271,193.39317055492265,13,grocery,Pune
4272,173.8134348614289,2,travel,Bangalore
4273,132.07129923712628,16,grocery,Delhi
4274,146.01318393620758,20,grocery,Bangalore
4275,98.91006800190263,13,restaurant,Bangalore
4276,194.93596406492335,17,travel,Pune
4277,170.07812097094765,2,travel,Pune
4278,151.67060545073423,21,travel,Bangalore
4279,196.59382874160235,18,grocery,Mumbai
4280,218.1985315426369,2,travel,Mumbai
4281,304.65989661049724,11,travel,Bangalore
4282,124.40582902183932,21,electronics,Pune
4283,257.9690521650261,4,restaurant,Mumbai
4284,248.6550780507536,9,travel,Pune
4285,161.04536303116498,8,travel,Mumbai
4286,210.16179772930155,0,restaurant,Bangalore
4287,177.11833753311925,12,restaurant,Delhi
4288,209.28442902093695,2,grocery,Delhi
4289,275.45655067022756,18,grocery,Pune
4290,230.28031163156564,10,grocery,Pune
4291,225.4304186616721,15,restaurant,Mumbai
4292,178.48453400226788,5,electronics,Bangalore
4293,125.79716675378324,23,travel,Mumbai
4294,189.5765894729796,2,restaurant,Bangalore
4295,260.33040774319574,18,electronics,Bangalore
4296,123.64160717051762,5,restaurant,Pune
4297,147.24553159116525,7,electronics,Delhi
4298,206.3133868117034,21,restaurant,Delhi
4299,150.76726075763688,12,restaurant,Pune
4300,160.37382764423938,11,electronics,Delhi
4301,178.82007091359114,9,electronics,Pune
4302,131.71912979049253,2,electronics,Mumbai
4303,151.2939076891816,3,electronics,Bangalore
4304,235.17139583936543,0,electronics,Delhi
4305,134.6315108884518,12,electronics,Delhi
4306,120.10639327525811,23,electronics,Mumbai
4307,168.4987510233053,3,electronics,Mumbai
4308,236.5977751254923,21,restaurant,Delhi
4309,190.15390960015552,10,electronics,Delhi
4310,176.77094609421908,18,electronics,Pune
4311,202.21793987578036,10,restaurant,Pune
4312,112.7146283570174,11,restaurant,Delhi
4313,224.73528268875162,10,grocery,Pune
4314,219.1717515701822,5,grocery,Mumbai
4315,179.53457629521392,11,electronics,Bangalore
4316,250.29622558982084,8,electronics,Pune
4317,143.62519505234806,9,grocery,Bangalore
4318,256.39544966267846,2,grocery,Pune
4319,207.72468327976256,2,travel,Delhi
4320,183.17237050609134,19,travel,Pune
4321,199.00631823158443,22,electronics,Bangalore
4322,194.6367617094529,15,travel,Bangalore
4323,261.01414482088586,2,grocery,Delhi
4324,146.16604362644932,9,electronics,Bangalore
4325,161.8740380426701,23,restaurant,Delhi
4326,251.815144603624,10,restaurant,Delhi
4327,170.22325324080703,7,grocery,Bangalore
4328,245.02665386657958,5,travel,Mumbai
4329,284.97179915043546,19,restaurant,Bangalore
4330,179.9102486529183,10,travel,Bangalore
4331,234.06811632876526,20,restaurant,Pune
4332,142.31538593300706,11,travel,Bangalore
4333,237.73666490339048,15,restaurant,Pune
4334,209.97119929933837,17,restaurant,Pune
4335,223.65191410801077,12,electronics,Bangalore
4336,167.72139639823024,21,electronics,Delhi
4337,116.94582922164138,2,grocery,Mumbai
4338,225.16260323747525,14,restaurant,Bangalore
4339,96.82984237602727,21,travel,Bangalore
4340,184.13247538787326,20,restaurant,Delhi
4341,247.0590933209985,13,travel,Pune
4342,209.5948867936518,17,travel,Delhi
4343,297.4171322394907,13,restaurant,Delhi
4344,251.25545762908868,4,travel,Pune
4345,167.30508058372118,20,grocery,Bangalore
4346,201.36566899257193,13,electronics,Delhi
4347,197.6314648727782,7,travel,Delhi
4348,120.89116183269364,22,restaurant,Bangalore
4349,152.98005417578233,14,electronics,Bangalore
4350,171.96195465100698,14,grocery,Mumbai
4351,98.18897485720316,18,travel,Delhi
4352,202.37467341258215,19,travel,Mumbai
4353,187.54640776734797,5,electronics,Pune
4354,116.35530493442128,18,travel,Bangalore
4355,220.21064326386661,7,restaurant,Bangalore
4356,235.793637234548,5,electronics,Mumbai
4357,211.35172394324445,19,electronics,Delhi
4358,183.7965912395515,22,travel,Pune
4359,229.57210758759274,14,grocery,Delhi
4360,234.01101802383454,2,grocery,Delhi
4361,215.3701784859844,9,grocery,Mumbai
4362,158.76938747826196,14,grocery,Delhi
4363,213.83003827555905,23,electronics,Mumbai
4364,259.7740325412739,15,electronics,Bangalore
4365,170.16854706941348,16,travel,Bangalore
4366,304.89696695662155,18,grocery,Bangalore
4367,173.71845330073077,10,grocery,Pune
4368,201.62035066700682,15,travel,Pune
4369,166.3757201996832,4,travel,Delhi
4370,211.16354179601305,4,travel,Mumbai
4371,112.88891536823624,13,restaurant,Delhi
4372,172.69791005916395,17,travel,Bangalore
4373,145.39393998257162,7,travel,Delhi
4374,206.76691739461455,4,restaurant,Delhi
4375,249.72236877544537,6,grocery,Delhi
4376,232.30030935572756,15,electronics,Bangalore
4377,81.41703195705539,22,grocery,Mumbai
4378,302.103482646394,13,electronics,Delhi
4379,214.76399703104343,4,electronics,Bangalore
4380,161.17504297534998,23,travel,Pune
4381,207.85639594954705,8,travel,Mumbai
4382,208.80949112513463,3,restaurant,Bangalore
4383,166.65756415242183,3,grocery,Delhi
4384,209.89583336710376,15,grocery,Bangalore
4385,169.62638561898464,23,electronics,Mumbai
4386,179.78190036549887,16,travel,Delhi
4387,165.68604321224578,14,travel,Pune
4388,128.36643551301736,3,grocery,Pune
4389,207.2918235107692,5,restaurant,Pune
4390,229.2649718258169,15,travel,Bangalore
4391,225.7441798038186,3,restaurant,Mumbai
4392,240.9962626317617,5,grocery,Pune
4393,216.2170105007434,4,grocery,Delhi
4394,173.36372508915483,15,restaurant,Delhi
4395,241.98319322155945,15,travel,Delhi
4396,132.12412300790325,9,grocery,Bangalore
4397,154.966430874376,8,electronics,Mumbai
4398,151.78999642883775,3,grocery,Mumbai
4399,254.00280295696552,13,travel,Pune
4400,247.1394257070038,3,electronics,Mumbai
4401,224.36526185224974,11,grocery,Delhi
4402,253.59649326058985,23,travel,Delhi
4403,156.0358608794006,9,travel,Bangalore
4404,217.429755993049,3,grocery,Delhi
4405,193.7412785808418,17,travel,Mumbai
4406,242.34410519424569,12,restaurant,Delhi
4407,194.23878837239013,12,electronics,Pune
4408,180.75285557949593,13,restaurant,Bangalore
4409,227.0454259280495,17,grocery,Bangalore
4410,243.80845835956166,0,restaurant,Mumbai
4411,166.5827402576599,20,grocery,Delhi
4412,196.9462164323812,15,grocery,Delhi
4413,147.07796831791737,14,travel,Mumbai
4414,75.09694912535304,21,travel,Mumbai
4415,210.02298157068645,4,grocery,Pune
4416,230.4452678127316,5,electronics,Mumbai
4417,213.10334045433626,5,electronics,Delhi
4418,102.52191411228165,2,electronics,Pune
4419,182.45752849617628,15,restaurant,Bangalore
4420,89.08261199744594,11,grocery,Delhi
4421,268.4850553827092,3,travel,Bangalore
4422,145.6972708940957,0,restaurant,Bangalore
4423,262.7701804729948,3,restaurant,Bangalore
4424,247.29348218420728,0,travel,Delhi
4425,154.97048237319692,20,grocery,Bangalore
4426,143.36075243661276,7,restaurant,Delhi
4427,217.5185108193169,23,grocery,Bangalore
4428,157.78379814084644,4,grocery,Mumbai
4429,205.1242321079104,1,grocery,Mumbai
4430,175.85862045965408,11,travel,Delhi
4431,110.94207927671833,21,grocery,Bangalore
4432,88.47659904377704,16,restaurant,Bangalore
4433,211.33421242472986,6,travel,Bangalore
4434,171.92211268346873,10,travel,Mumbai
4435,172.34550915429338,3,restaurant,Bangalore
4436,234.79319195468926,4,travel,Bangalore
4437,258.67211383162226,5,restaurant,Delhi
4438,186.37276393190953,10,electronics,Bangalore
4439,182.97006465450693,0,restaurant,Mumbai
4440,225.0071516556942,9,travel,Bangalore
4441,132.15322151502124,19,restaurant,Mumbai
4442,211.15765273738486,23,electronics,Mumbai
4443,227.5942985911077,20,grocery,Pune
4444,234.01151042088145,10,grocery,Mumbai
4445,103.16236487487676,23,grocery,Pune
4446,161.93223650955298,16,travel,Pune
4447,156.08683735882667,7,electronics,Bangalore
4448,204.99434772046064,12,restaurant,Pune
4449,224.0372289883992,19,restaurant,Delhi
4450,274.8355203722991,17,restaurant,Mumbai
4451,175.25172598159634,21,restaurant,Delhi
4452,175.1213750845393,15,travel,Pune
4453,257.48360094393735,1,travel,Bangalore
4454,214.82884692651527,4,electronics,Mumbai
4455,263.3825755593987,17,restaurant,Delhi
4456,214.4364001504918,2,grocery,Bangalore
4457,142.14416906433647,21,travel,Pune
4458,133.34358226110967,16,electronics,Bangalore
4459,122.42438754705354,15,electronics,Delhi
4460,233.10259173792366,5,travel,Bangalore
4461,259.4298411543504,18,grocery,Delhi
4462,292.46810706931905,6,grocery,Bangalore
4463,242.155266616162,17,restaurant,Mumbai
4464,258.14192887674926,13,travel,Bangalore
4465,170.99918336731577,5,grocery,Mumbai
4466,142.17920916280715,7,travel,Delhi
4467,242.50396662087766,14,electronics,Mumbai
4468,220.88403761197003,14,electronics,Bangalore
